url,name,proteins,fats,carbohydrates,calories,category,price,availability,average_rating,rating_count,imgUrl,description,pro/cal,pri/we,html_path,last_upd_time,weight,content,fetchErr
https://www.ozon.ru/product/nastoyashchiy-kitayskiy-ulun-zhenshen-premium-200-g-chay-listovoy-rassypnoy-ceremony-zhenshenevyy-177235518/,"Настоящий Китайский Улун Женьшень Премиум 200 г. Чай Листовой Рассыпной Ceremony, (Женьшеневый Оолонг Чай)",,,,,"Ozon fresh#Вода и напитки#Чай, кофе и какао#Чай листовой#Ceremony",587,1,4.8,9341,https://cdn1.ozone.ru/s3/multimedia-1-2/7369917662.jpg,"Улун Женьшень ПРЕМИУМ (Ginseng Oolong Tea, Женьшеневый Оолонг, Улун Жень Шень, Бирюзовый Чай, Нефритовый Чай, Китайский зеленый листовой чай) – уникальный сорт чая, имеющий ни с чем несравнимый вкус и аромат. К тому же, такой напиток не зря считается «эликсиром долголетия», ведь регулярное употребление поможет очистить и омолодить организм. Женьшень Улун выращивают высоко в горах Тайвани. Для изготовления используется технология, в ходе которой чайные листья покрываются экстрактами предварительно высушенного и растертого в порошок женьшеня. После этого чаинки скручиваются и вновь обваливаются в этой смеси, а затем как следует высушиваются в специальных центрифугах. Благодаря густому покрытию улун внешне походит на небольшие камушки, а в процессе заварки долго раскрывается.  При заваривании из листьев высвобождаются все полезные вещества, которые благотворно воздействуют на наш организм. Известно, что истинные ценители зеленого чая славятся хорошим здоровьем и долгожительством, а сейчас и у нас появилась возможность использовать чудеса этого напитка на себе. Свойства:   Аромат: пряно-травянистый с женьшеневой нотойЦвет: янтарныйВкус: зеленого чая со сладковатым послевкусиемЭффект: заряжает, укрепляет, тонизирует  Способ заваривания:  Температура воды – 90-95 градусов.     Заваривание проливом:   ·             Посуду для заваривания предварительно нужно прогреть, ополоснув кипятком.  ·             2 ч. л. на 200 мл воды. ·             «Нулевая заварка» - первое заваривание сливается. ·             Время настаивания – 30-60 секунд.  ·             Выдерживает до 6 завариваний. Далее время выдержки постепенно увеличивают. Обычный способ:  На чайник 500 мл. – 2 ч. л. чая. Время настаивания - 1-3 мин.Полезные свойства: Нормализует сердечный ритм, способствует укреплению стенок сосудов и артерий.Ускоряет обмен веществ, помогает быстрей избавиться от лишнего веса и вредных веществ в организме.Повышает артериальное давление, поэтому особенно полезен при гипотонии.Укрепляет иммунитет, помогает противостоять вирусам и болезнетворным бактериям.Является отличной профилактикой онкологических заболеваний.Оказывает умеренное жаропонижающее действие.Снижает уровень вредного холестерина и сахара в крови.Улучшает и омолаживает поверхность кожи, укрепляет десны и освежает дыхание.Для мужчин такой напиток станет настоящим эликсиром молодости. Благодаря активным компонентам и содержанию женьшеня в составе, чай повышает потенцию и является проверенным афродизиаком.Gurman Bazar, Гурман Базар",0,2.935,,2025-06-13 11:28:16,200,,
https://www.ozon.ru/product/kofe-rastvorimyy-egoiste-noir-100-g-34362278/,"Кофе растворимый EGOISTE Noir, 100 г",,,,315,"Ozon fresh#Вода и напитки#Чай, кофе и какао#Кофе растворимый#EGOISTE",679,1,4.9,48450,https://cdn1.ozone.ru/s3/multimedia-1-u/7349610342.jpg,Этот растворимый кофе легко можно спутать со свежезаваренным натуральным: отборные зёрна мытой арабики из Кении позволяют в полной мере ощутить интенсивные цитрусовые ноты с ярко выраженной кислинкой.,0,6.79,,2025-06-13 11:28:16,100,,
https://www.ozon.ru/product/chay-v-paketikah-chernyy-tess-sunrise-100-sht-33069241/,"Черный цейлонский чай Tess Sunrise в пакетиках,100 шт",,,,,"Ozon fresh#Вода и напитки#Чай, кофе и какао#Чай в пакетиках#Tess",314,1,4.9,252846,https://cdn1.ozone.ru/s3/multimedia-1-g/7441685260.jpg,"Великолепный пример совершенства природного чайного букета. Благородный крупнолистовой цейлонский чай, выращенный на равнинных плантациях, гармонично сочетает свежий пряный вкус, сдержанную крепость и яркий аромат, характерный для дорогих сортов цейлонского чая

СОСТАВ: чай черный байховый цейлонский
  Классические сорта черного, зеленого чая и изысканные чайные композиции, в которых превосходные чайные листья гармонично сочетаются с кусочками фруктов и ягод, лепестками цветов и душистыми травами.",0,1.7444444444444445,,2025-06-13 11:28:16,180,Чай черный байховый цейлонский мелкий.,
https://www.ozon.ru/product/goryachiy-shokolad-elza-325-g-34362293/,"Горячий шоколад ELZA, 325 г",14,14,56,420,"Ozon fresh#Вода и напитки#Чай, кофе и какао#Горячий шоколад#ELZA",530,1,4.8,12580,https://cdn1.ozone.ru/s3/multimedia-1-r/7459353711.jpg,"В каждой чашке — знакомый сладко-горьковатый вкус, напоминающий плитку растопленного шоколада.",0.03333333333333333,1.6307692307692307,,2025-06-13 11:28:16,325,"Порошкообразный растворимый
горячий шоколад",
https://www.ozon.ru/product/kofe-v-zernah-carte-noire-original-800-g-138218831/,"Кофе в зёрнах Carte Noire Original, 800 г",14.60,0.10,10.3,101,"Ozon fresh#Вода и напитки#Чай, кофе и какао#Кофе в зернах#Carte Noire",1639,1,4.9,12392,https://cdn1.ozone.ru/s3/multimedia-1-a/7367779162.jpg,"Carte Noire Original* – это безупречный стандарт качества кофе в зернах. В его изысканном вкусе нашли воплощение лучшие французские традиции.

100 % арабика

В составе Carte Noire Original 100%-ная арабика для приготовления идеального напитка. Кофейные зерна тщательно отобраны и привезены из Латинской Америки.

Профессиональная обжарка

Чтобы обеспечить богатый вкус и аромат, используется особая технология обработки кофейных зерен. В момент, когда они находятся на пике готовности, обжарка останавливается холодным потоком воздуха. Благодаря этому раскрываются вкусовые качества каждого зерна.

Насыщенный вкус и несравненный аромат

Кофе Carte Noire Original обладает незабываемым вкусом с цитрусовыми нотками. Именно он в тандеме с изысканным ароматом превратит каждый глоток любимого напитка в момент истинного наслаждения.

Длительное сохранение высоких качеств 

Кофейные зерна упакованы в специальный пакет в условиях защитной среды. Храните их в сухом прохладном месте, после вскрытия – в плотно закрытой упаковке. Это обеспечит безупречное качество кофе в течение всего срока годности.

Напиток, приготовленный по вашему вкусу

Чтобы сохранить максимум вкуса и аромата, рекомендуется молоть зерна непосредственно перед приготовлением. Варить кофе можно как в кофеварке или турке, так и прямо в чашке. Просто залейте смолотые зерна горячей, но не кипящей водой и оставьте на 1–3 минуты. На одну чашку нужно две чайные ложки молотого натурального кофе с горкой (около 6 г).",0.14455445544554454,2.04875,,2025-06-13 11:28:17,800,,
https://www.ozon.ru/product/kofeynyy-napitok-maccoffee-3-v-1-karamel-20-sht-282218268/,"Кофейный напиток MacCoffee, 3 В 1, Карамель, 20 шт",,,,98,"Ozon fresh#Вода и напитки#Чай, кофе и какао#Кофе растворимый#MacCoffee",369,1,4.9,135968,https://cdn1.ozone.ru/s3/multimedia-1-p/7349610769.jpg,"MacCoffee Latte al Caramello кофейный напиток со вкусом карамели. Латте кофейный напиток родом из Италии, состоящий из молока и кофе эспрессо.",0,0.8386363636363636,,2025-06-13 11:28:17,440,,
https://www.ozon.ru/product/chay-v-piramidkah-belyy-curtis-white-bountea-20-sht-136409059/,"Чай в пирамидках белый Curtis White Bountea, 20 шт",,,,,"Ozon fresh#Вода и напитки#Чай, кофе и какао#Чай в пирамидках#Curtis",99,1,4.9,62178,https://cdn1.ozone.ru/s3/multimedia-1-y/7560543454.jpg,Изысканный купаж китайского белого чая с волнующим тропическим ароматом и сладкими нотками питахайи. Отправься в незабываемое путешествие на далекие экзотические острова!,0,2.75,,2025-06-13 11:28:17,36,,
https://www.ozon.ru/product/kofeynyy-napitok-neskafe-3-v-1-krepkiy-v-pakete-20-sht-177338922/,"Кофейный напиток Нескафе 3 в 1 Крепкий, в пакете, 20 шт",0,1.5,11,60,"Ozon fresh#Вода и напитки#Чай, кофе и какао#Кофе растворимый#НЕСКАФÉ",285,1,4.9,40580,https://cdn1.ozone.ru/s3/multimedia-1-i/7361855982.jpg,"""Чашка приготовленного NESCAFÉ Gold Barista наполнит утро яркими впечатлениями. Великолепный аромат и насыщенный вкус приведут вас в восторг и зарядят энергией для достижения любых целей.  
  
Каждый Бариста знает, что разные виды зёрен требуют разной обжарки для раскрытия всей полноты аромата и оттенков вкуса. NESCAFÉ Gold Barista - это два вида кофе, которые по-разному обжариваются, чтобы раскрыть лучшие качества каждого. Светлая обжарка Арабики раскрывает мягкий, сочный вкус с тонкими фруктовыми нотами в аромате. А тёмная обжарка кофейных зёрен - для глубокого вкуса с карамельным оттенком. В результате получается напиток с еще более насыщенным вкусом и ярким ароматом. Как профессиональный бариста, новый NESCAFÉ Gold Barista удовлетворяет самый взыскательный вкус.  
  
Приготовление кофе — это настоящее искусство. С NESCAFÉ GOLD Barista вы сможете самостоятельно сделать шедевр дома или на работе. Это просто:  
насыпьте 1-2 чайные ложки;  
налейте горячую воду;  
добавьте сахар, молоко или сливки по желанию.  
  
NESCAFÉ Gold Barista не только порадует вас своим изысканным вкусом, но и поможет проснуться утром и подарит силы в течение дня.  
  
Условия хранения: в сухом, прохладном месте.  
  
Состав: Натуральный растворимый сублимированный кофе, натуральный жареный молотый кофе.""",0.0,0.7916666666666666,,2025-06-13 11:28:17,360,,
https://www.ozon.ru/product/kofe-kapsulnyy-ozon-fresh-brazil-single-origin-6-dlya-sistemy-nespresso-10-sht-1017496979/,"Кофе капсульный Ozon fresh Brazil Single Origin 6, для системы Nespresso, 10 шт",,,,,"Ozon fresh#Вода и напитки#Чай, кофе и какао#Кофе в капсулах Nespresso#Ozon fresh",259,1,4.6,6129,https://cdn1.ozone.ru/s3/multimedia-1-s/7349603932.jpg,"Кофе в алюминиевых капсулах Ozon fresh Brazil Single Origin 6 — это отличный выбор для тех, кто ищет удобный и быстрый способ приготовления кофе. Капсулы Ozon fresh совместимы с кофемашинами Nespresso Original Line©️*.

Каждая упаковка содержит 10 капсул из высококачественного алюминия, что позволяет наслаждаться свежим и ароматным кофе в любое время дня. 

Капсулы для кофемашины от Ozon fresh легко использовать: просто вставьте капсулу в кофемашину, как указано в инструкции, и наслаждайтесь любимым напитком уже через несколько секунд!

* Права на товарный знак Nespresso принадлежат компании Société des Produits Nestlé S.A. (Сосьете де Продюи Нестле С.А.), информация приводится для ознакомления потребителей о совместимости капсул с данным типом кофемашин.",0,2.8777777777777778,,2025-06-13 11:28:18,90,кофе натуральный жареный молотый смесь арабика,
https://www.ozon.ru/product/chay-v-piramidkah-chernyy-tess-blueberry-tart-chernika-i-lavanda-20-sht-154275718/,"Чай в пирамидках черный Tess Blueberry Tart черника и лаванда, 20 шт",0,0,0,0,"Ozon fresh#Вода и напитки#Чай, кофе и какао#Чай в пирамидках#Tess",90,1,4.9,222405,https://cdn1.ozone.ru/s3/multimedia-1-7/7514136979.jpg,"Выразительная композиция на основе черного чая с яблоком, черникой и нежным ароматом лаванды. Яркий вкус черничного тарта подчеркивает индивидуальность этого сорта.",0,2.5,,2025-06-13 11:28:18,36,,
https://www.ozon.ru/product/krepkiy-chernyy-chay-v-paketikah-ahmad-tea-angliyskiy-zavtrak-100-sht-138935803/,"Крепкий черный чай в пакетиках Ahmad Tea Английский завтрак, 100 шт",,,,,"Ozon fresh#Вода и напитки#Чай, кофе и какао#Чай в пакетиках#Ahmad Tea",417,1,4.9,304859,https://cdn1.ozone.ru/s3/multimedia-1-t/7367779397.jpg,"Два континента и три страны соединились в чае Ahmad Tea English Breakfast. Золотистые искры ассамского, объемный и насыщенный вкус кенийского и крепость цейлонского нашли в нем гармоничное единство и прекрасный баланс. Аромат его свежий и пряный, вызывает воспоминания об ароматах летнего сада. Он украсит чаепитие в любое время, но традиционно считается чаем для завтрака, так как бодрит, освежает и прекрасно сочетается с молоком. Можете не сомневаться, он станет отличной основой для приятной беседы.",0,2.085,,2025-06-13 11:28:18,200,,
https://www.ozon.ru/product/kofe-kapsulnyy-poetti-leggenda-ruby-10-sht-1404397616/,"Кофе капсульный Poetti Leggenda Ruby, 10 шт",13.90,2.80,14.40,218,"Ozon fresh#Вода и напитки#Чай, кофе и какао#Кофе в капсулах Nespresso#Poetti",360,1,4.8,3629,https://cdn1.ozone.ru/s3/multimedia-1-q/7503096734.jpg,"""Кофе в алюминиевых капсулах Poetti Leggenda Ruby гарантирует Вам изысканный и гармоничный вкус кофе в каждой чашке для истинного момента наслаждения. 

Poetti Leggenda Ruby в капсулах это: 
- Особый бленд: Подбираем дополняющие и обогащающие друг друга сорта кофе, чтобы при обжаривании все вкусовые качества зёрен раскрылись одновременно. 
- Свежая обжарка: Кофе упаковывается непосредственно после окончания технологического цикла в алюминиевую капсулу, что обеспечивает свежесть продукта и превосходный вкус в течение всего срока годности.
- Защита вкуса и качества: Кофе герметично упакован в алюминиевую капсулу, которая бережно сохраняет восхитительный вкус и аромат кофе
  
Основные характеристики:
•              100% Арабика
•	Темная обжарка
•	Шоколадно-ягодный аромат, шоколадная горчинка
•	Плотный напиток с бархатистой текстурой и приятным ягодным послевкусием

Кофе в алюминиевых капсулах Poetti Leggenda Ruby подходит для приготовления кофе в кофемашине стандарта Nespresso. Идеален для приготовления эспрессо 40 мл.

Состав: натуральный кофе, Арабика
Доступен в форматах:  капсулы 10 шт""
",0.06376146788990826,6.7924528301886795,,2025-06-13 11:28:18,53,,
https://www.ozon.ru/product/chernyy-chay-v-paketikah-greenfield-earl-grey-fantasy-aromatizirovannyy-100-sht-33006468/,"Чай в пакетиках чёрный Greenfield Earl Grey Fantasy, 100 шт",,,,,"Ozon fresh#Вода и напитки#Чай, кофе и какао#Чай в пакетиках#Greenfield",358,1,4.9,972164,https://cdn1.ozone.ru/s3/multimedia-1-3/7349618739.jpg,"Черный цейлонский чай из провинции Ува с цедрой цитрусовых и ароматом бергамота, современная вариация на тему классического рецепта чая Эрл Грей. Черный чай  обладает сильным вкусом и часто ассоциируется с насыщенными ароматами. Greenfield - это марка чая, предлагающая разнообразные купажи черного чая, включая классический черный чай, Эрл Грей, Английский завтрак и др. Черные чаи Greenfield известны своими высококачественными листьями и богатым вкусом. При выборе чая стоит обратить внимание на качество чайных листьев, аромат и вкус, а также предпочтения в отношении добавок, таких как ароматизаторы или травы. Важно также учесть свои предпочтения по типу чая, будь то черный, зеленый, белый или другие виды.",0,1.79,,2025-06-13 11:28:18,200,,
https://www.ozon.ru/product/kofe-kapsulnyy-jardin-vanillia-dlya-sistemy-nespresso-10-sht-143534821/,"Кофе капсульный Jardin Vanillia, для системы Nespresso, 10 шт",,,,,"Ozon fresh#Вода и напитки#Чай, кофе и какао#Кофе в капсулах Nespresso#Jardin",280,1,4.9,75049,https://cdn1.ozone.ru/s3/multimedia-1-j/7361856415.jpg,"Легкая обжарка бленда арабики из Гватемалы и Колумбии с добавлением ванили наполняют кофе бархатистым ароматом и создают яркий многогранный вкус с долгим сладким послевкусием.        
 Откройте для себя коллекцию капсульного кофе Jardin и насладитесь эстетикой превосходного вкуса. Попробуйте полнотелый эспрессо Andante, плотный густой Ristretto, мягкий эспрессо Vivo с деликатной кислинкой, идеально сбалансированный лунго Allonge и побалуйте себя кофе с бархатистым ароматом ванили Vanillia.",0,5.6,,2025-06-13 11:28:19,50,"кофе молотый, ароматизатор ванили",
https://www.ozon.ru/product/kofe-v-zernah-monarch-original-1-kg-177340387/,"Кофе в зёрнах Monarch Original, 1 кг",,,,,"Ozon fresh#Вода и напитки#Чай, кофе и какао#Кофе в зернах#Monarch",1599,1,4.9,31412,https://cdn1.ozone.ru/s3/multimedia-1-f/7330860723.jpg,"ВНИМАНИЕ: в ваших заказах может быть как Jacobs Monarch, так и Monarch.Основные характеристики:

	Jacobs Monarch кофе в зернах, 1000 г
	Описание вкуса: богатый и насыщенный
	Состав: кофе натуральный жареный в зернах
	Степень обжарки: средняя (3 из 6)

Дополнительные:

	Созданный искушенным кофейным мастером.
В 1895 году знаток кофе Йохан Якобс открыл свою первую кофейную фабрику – Jacobs Coffee Roastery. Йохан привозил людям кофе в зёрнах самого высокого качества. Он вложил всю свою страсть и мастерство обжарки кофейных зёрен в создание бленда, который раскрывал всё богатство вкуса и аромата кофе.
Сохраняя традиции отбора кофейных зёрен самого высокого качества и мастерства обжарки с 1895 года, Jacobs Monarch и сегодня дарит богатый насыщенный вкус и аромат кофе его ценителям. 

	Способ приготовления: Рекомендуется молоть зерна непосредственно перед приготовлением. Используйте 6 г (две чайные ложки с горкой) кофе на чашку. Кофе можно приготовить не только в кофеварке или турке, но и прямо в чашке, заварив горячей, но не кипящей водой и оставив настояться на 1-3 мин.

	Условия хранения: упаковано в условиях защитной среды. Хранить в сухом прохладном месте. После вскрытия хранить кофе в плотно закрытой упаковке в сухом прохладном месте. 

	Срок годности: 18 месяцев
	Упаковка: пакет
	Страна происхождения: Россия
	Вес товара: 1000 г",0,1.599,,2025-06-13 11:28:19,1000,Кофе натуральный жареный в зернах,
https://www.ozon.ru/product/chay-listovoy-zelenyy-tess-flirt-klubnika-i-persik-100-g-139824152/,"Чай листовой зеленый Tess Flirt клубника и персик, 100 г",,,,,"Ozon fresh#Вода и напитки#Чай, кофе и какао#Чай листовой#Tess",135,1,4.9,56925,https://cdn1.ozone.ru/s3/multimedia-1-r/7447247667.jpg,"Выразительная и нежная композиция, в которой легкая терпкость зеленого чая смягчена свежим сочным вкусом белого персика и тонким естественным оттенком клубники.",0,1.35,,2025-06-13 11:28:19,100,,
https://www.ozon.ru/product/chay-listovoy-chernyy-richard-tseylon-shri-lanka-180-g-142680048/,"Чай листовой черный Richard Цейлон (Шри-Ланка), 180 г",,,,,"Ozon fresh#Вода и напитки#Чай, кофе и какао#Чай листовой#Richard",273,1,4.9,29883,https://cdn1.ozone.ru/s3/multimedia-1-w/7560543452.jpg,"Цейлонский черный чай! Бесценный шедевр Королевской чайной коллекции, блистательный купаж Royal Ceylon хранит верность тонкому вкусу коронованных особ. Отборный высокогорный цейлонский чай с мягкими, едва уловимыми сладковатыми нотками - неизменный",0,1.5166666666666666,,2025-06-13 11:28:19,180,,
https://www.ozon.ru/product/chay-listovoy-zelenyy-ahmad-tea-jasmine-100-g-135609346/,"Чай листовой зелёный Ahmad Tea Jasmine, 100 г",,,,,"Ozon fresh#Вода и напитки#Чай, кофе и какао#Чай листовой#Ahmad Tea",199,1,4.9,146991,https://cdn1.ozone.ru/s3/multimedia-1-h/7505711981.jpg,"Деликатный купаж китайского длиннолистового чая с бутонами и цветами жасмина. При заваривании дает настой золотисто-зеленого цвета со сладким вкусом и ароматом жасмина, и тонким ореховым послевкусием.   Уважаемые клиенты! Обращаем ваше внимание на то, что упаковка может иметь несколько видов дизайна. Поставка осуществляется в зависимости от наличия на складе.Изготовитель: ООО ""Фабрика Ахмад Ти"", 141051, Московская область, городской округ Мытищи, поселок Птицефабрики, ул. Фабричная, владение 8, строение 3.",0,1.99,,2025-06-13 11:28:20,100,Зеленый чай с цветками жасмина.,
https://www.ozon.ru/product/kofe-v-kapsulah-monarch-espresso-7-classico-nabor-dlya-kofemashiny-nespresso-10-sht-167968769/,"Кофе в капсулах Monarch Espresso № 7 Classico, набор для кофемашины Nespresso, 10 шт",,,,,"Ozon fresh#Вода и напитки#Чай, кофе и какао#Кофе в капсулах Nespresso#Monarch",319,1,4.9,28589,https://cdn1.ozone.ru/s3/multimedia-1-s/7370107516.jpg,"ВНИМАНИЕ: в ваших заказах может быть как Jacobs Monarch, так и Monarch.

Богатый, насыщенный вкус и волшебная сила Аромагии остаются с вами в каждой чашке кофе Monarch!
Мы сохраняем высокое качество и традиции производства, чтобы вы всегда могли наслаждаться любимым кофе.
 ",0,1.5336538461538463,,2025-06-13 11:28:20,208,Кофе натуральный жареный молотый,
https://www.ozon.ru/product/kofe-molotyy-bushido-black-katana-227-g-174481248/,"Кофе молотый BUSHIDO Black Katana, 227 г",,,,,"Ozon fresh#Вода и напитки#Чай, кофе и какао#Кофе молотый#BUSHIDO",655,1,4.9,117348,https://cdn1.ozone.ru/s3/multimedia-1-w/7349593928.jpg,"Главная партия этой симфонии вкусов принадлежит тёмному шоколаду, который, под аккомпанемент сочной черники, сменяется финальными нотами лесного ореха.",0,2.8854625550660793,,2025-06-13 11:28:20,227,,
https://www.ozon.ru/product/chay-v-paketikah-zelenyy-greenfield-peach-mellow-25-sht-147404010/,"Чай в пакетиках зелёный Greenfield Peach Mellow, 25 шт",0,0,0,0,"Ozon fresh#Вода и напитки#Чай, кофе и какао#Чай в пакетиках#Greenfield",107,1,4.9,972165,https://cdn1.ozone.ru/s3/multimedia-1-a/7361859214.jpg,"Мягкая композиция превосходного китайского зеленого чая с натуральным персиком и мандариновой цедрой.      Мягкая композиция Greenfield Peach Mellow составлена из превосходного китайского зелёного чая, натурального персика и мандариновой цедры. Сочная сладость персика прекрасно сочетается с характерной свежей горчинкой корочки мандарина, подчёркивая чистый естественный вкус зелёного чая в букете Greenfield Peach Mellow.",0,2.9722222222222223,,2025-06-13 11:28:20,36,,
https://www.ozon.ru/product/ahmad-tea-mint-cocktail-travyanoy-chay-v-folgirovannyh-paketikah-20-sht-33631451/,"Чай в пакетиках травяной Ahmad Tea Mint Cocktail, 20 шт",,,,,"Ozon fresh#Вода и напитки#Чай, кофе и какао#Чай в пакетиках#Ahmad Tea",129,1,4.9,304859,https://cdn1.ozone.ru/s3/multimedia-1-s/7367779180.jpg,"В Древней Греции на основе мяты составляли парфюмерные композиции, уже тогда было известно, что мята обладает множеством полезных свойств, а аромат мяты исключительно благоприятно влияет на настроение. Минт Коктэйль от Ahmad Tea - травяной чай на основе нежной мяты, c добавлением острой лимонной нотки, создаст гармоничную атмосферу на любой встрече. 
Уважаемые клиенты! Обращаем ваше внимание на возможные изменения в дизайне упаковки. Поставка осуществляется в зависимости от наличия на складе.",0,4.3,,2025-06-13 11:28:20,30,"Мята перечная, мята колосовая, натуральный ароматизатор лимон, цедра лимона.",
https://www.ozon.ru/product/kofe-kapsulnyy-ozon-fresh-americano-dlya-sistemy-dolce-gusto-10-sht-1033453272/,"Кофе капсульный Ozon fresh Americano, для системы Dolce Gusto, 10 шт",,,,,"Ozon fresh#Вода и напитки#Чай, кофе и какао#Кофе в капсулах Dolce Gusto#Ozon fresh",299,1,4.7,14086,https://cdn1.ozone.ru/s3/multimedia-1-9/7349611797.jpg,"Кофе в капсулах Ozon fresh ""Americano"" — это идеальный выбор для любителей кофе, которые ценят удобство и быстроту приготовления. Каждая упаковка содержит 10 капсул, что позволяет приготовить до 10 порций вкуснейшего кофе.
Капсулы совместимы с кофемашинами Dolce Gusto©️* и просты в использовании: вставьте капсулу в кофемашину, как указано в инструкции, и вы получите свежий и ароматный кофе уже через несколько секунд!
Кофе в капсулах Ozon fresh ""Americano"" изготовлен из высококачественных зерен, которые обладают богатым вкусом и насыщенным ароматом. 
Капсулы для кофемашины от Ozon fresh изготовлены из высококачественного материала, который сохраняет свежесть и аромат кофе на долгое время.                                                                                             
*Права на товарный знак Nescafé Dolce Gusto принадлежат компании Société des Produits Nestlé S.A. (Сосьете де Продюи Нестле С.А.), информация приводится для ознакомления потребителей о совместимости капсул с данным типом кофемашин.",0,3.1473684210526316,,2025-06-13 11:28:21,95,,
https://www.ozon.ru/product/kofe-v-drip-paketah-coffesso-classico-italiano-5-sht-136409064/,"Кофе в дрип-пакетах Coffesso Classico Italiano, 5 шт",,,,,"Ozon fresh#Вода и напитки#Чай, кофе и какао#Кофе растворимый#Coffesso",240,1,4.8,32755,https://cdn1.ozone.ru/s3/multimedia-1-7/7433214127.jpg,"Идеально сбалансированный бленд из разных сортов арабики из Южной Америки и Восточной Африки, каждый компонент которого обжарен особым образом, чтобы раскрыть самые яркие ноты кофейного зерна. Во вкусе ощутите гармонию насыщенной плотной текстуры и яркого аромата в сочетании с легкой кислинкой. Рекомендован Джакомо Ваннелли, Чемпионом Италии среди бариста, 2019.",0,0,,2025-06-13 11:28:21,,Арабика,
https://www.ozon.ru/product/chernyy-chay-s-aromatom-bergamota-listovoy-ahmad-tea-500-g-149231106/,"Черный чай с ароматом бергамота листовой Ahmad Tea, 500 г",,,,,"Ozon fresh#Вода и напитки#Чай, кофе и какао#Чай листовой#Ahmad Tea",765,1,4.9,146991,https://cdn1.ozone.ru/s3/multimedia-1-r/7367779251.jpg,"""Ahmad Tea"", Чай Эрл Грей, со вкусом и ароматом бергамота, листовой, картонная коробка, 500 г                                                                                                  Пикантный, интригующий и завораживающий. Истинный дэнди чая. В нем экзотические цитрусовые ноты и непринужденное благородство цейлонских сортов. Не случайно этот чай - нередкий гость в королевской британской семье. Традиционный five o’clock - прекрасный повод подать его с печеньем и легкими закусками.",0,1.53,,2025-06-13 11:28:21,500,,
https://www.ozon.ru/product/kofe-kapsulnyy-poetti-soul-of-istanbul-10-sht-1404397661/,"Кофе капсульный Poetti Soul of Istanbul, 10 шт",13.90,2.80,14.40,218,"Ozon fresh#Вода и напитки#Чай, кофе и какао#Кофе в капсулах Nespresso#Poetti",357,1,4.8,3629,https://cdn1.ozone.ru/s3/multimedia-1-m/7503096802.jpg,"""Кофе в алюминиевых капсулах Poetti Soul of Istanbul - премиальная линейка капсул в коллекции бренда Poetti. Каждый бленд вдохновлён атмосферой, стилем жизни и традициями кофейных мировых столиц.
Кофе как в Стамбуле. Мягкий и шелковистый с нотками сухофруктов и темного шоколада

Poetti Soul of Istanbul в капсулах это: 
- Особый бленд: Подбираем дополняющие и обогащающие друг друга сорта кофе, чтобы при обжаривании все вкусовые качества зёрен раскрылись одновременно. 
- Свежая обжарка:Кофе упаковывается непосредственно после окончания технологического цикла в алюминиевую капсулу, что обеспечивает свежесть продукта и превосходный вкус в течение всего срока годности.
- Защита вкуса и качества: Кофе герметично упакован в алюминиевую капсулу, которая бережно сохраняет восхитительный вкус и аромат кофе
  
Основные характеристики:
•	Средняя обжарка
•	Насыщенный аромат сухофруктов с нотами злаков и приятной деликатной горчинкой
•	Плотный напиток с приятным послевкусием и нотами пряностей

Кофе в алюминиевых капсулах Poetti Soul of Istanbul подходит для приготовления кофе в кофемашине стандарта Nespresso. Идеален для приготовления эспрессо 40 мл и лунго 110 мл.

Состав: натуральный кофе, премиальный бленд
Доступен в форматах:  капсулы 10 шт""
",0.06376146788990826,6.735849056603773,,2025-06-13 11:28:21,53,,
