url,name,proteins,fats,carbohydrates,calories,category,price,availability,average_rating,rating_count,imgUrl,description,pro/cal,pri/we,html_path,last_upd_time,content,weight,fetchErr
https://www.ozon.ru/product/nut-agro-alyans-ekstra-450-g-141722914/,"Нут Агро-Альянс Экстра, 450 г",20,5,66,390,"Ozon fresh#Бакалея#Макароны, крупы, мука#Бобовые#Агро-Альянс",94,1,4.9,19942,https://cdn1.ozone.ru/s3/multimedia-1-d/7505709709.jpg,"Нут «Агро-Альянс»: кулинарные секреты турецкого гороха

Нут, известный также как турецкий горох, завоевал сердца гурманов и приверженцев здорового образа жизни. Этот бобовый продукт отличается нежным вкусом и богатым питательным составом, что делает его незаменимым ингредиентом в самых разных кухнях мира.
Почему нут стоит добавить в рацион?

• Богатство растительного белка. Нут является отличным источником растительного белка, который легко усваивается и способствует поддержанию энергии в течение дня.
• Высокое содержание клетчатки. Благодаря обилию пищевых волокон, нут помогает нормализовать работу пищеварительной системы и способствует ощущению сытости.
• Ценный комплекс витаминов и минералов. В составе нута присутствуют витамины группы B, железо, магний и цинк, необходимые для поддержания иммунитета и жизненных сил.

Нут легко адаптируется под разные рецепты и прекрасно сочетается с разнообразными ингредиентами и специями. Кулинарные традиции многих народов включают блюда из нута. Например, ближневосточный хумус – нежная паста из пюрированного нута с тахини, чесноком и лимонным соком, идеально подходит в качестве дипа или намазки. Фалафель из того же региона – обжаренные до золотистой корочки шарики из измельчённого нута с добавлением пряностей и зелени, отлично сочетаются с салатами и лепёшками. Нут также используется в приготовлении сытных супов и овощных рагу. В индийской кухне популярны карри с нутом, где его вкус раскрывается в сочетании с ароматными приправами. Кроме того, нут можно добавлять в салаты, каши и даже выпечку, создавая необычные вкусовые сочетания.

Несколько хитростей помогут сделать блюда из нута ещё вкуснее и полезнее.
• Предварительное замачивание. Для сокращения времени варки и улучшения текстуры рекомендуется замочить нут на ночь в холодной воде. Это позволит приготовить его быстрее и сделать более мягким.
• Использование специй для аромата. Добавление зиры, куркумы или паприки в процессе приготовления подчеркнёт вкус нута и придаст блюдам восточные нотки.
• Приготовление нутовой муки. Перемолов сухой нут в блендере, можно получить нутовую муку, которую используют для выпечки безглютенового хлеба, блинов или лепёшек.

Нут «Агро-Альянс» способен разнообразить повседневное меню и привнести в него нотки разных кухонь мира. Попробуйте приготовить что-нибудь новенькое с нутом и убедитесь в его универсальности и кулинарном потенциале!
	
	
	
	
",0.05128205128205128,0.2088888888888889,,2025-06-13 11:02:27,Нут.,450,
https://www.ozon.ru/product/lavrovyy-list-indana-10-g-141836693/,"Лавровый лист Индана, 10 г",7.6,8.4,48.7,313,"Ozon fresh#Бакалея#Сахар, соль и специи#Моноспеции#Индана",48,1,4.9,4832,https://cdn1.ozone.ru/s3/multimedia-1-1/7349576221.jpg,"100% натуральный продукт - не содержит усилителей вкуса, консервантов, красителей и других пищевых добавок.",0.024281150159744407,4.8,,2025-06-13 11:02:27,,10,
https://www.ozon.ru/product/hlopya-mistral-kukuruznye-fermerskie-400-g-152019739/,"Хлопья Мистраль кукурузные Фермерские, 400 г",6.556,0.42,78.33,137,Ozon fresh#Бакалея#Завтраки#Готовые завтраки#Мистраль,90,1,4.9,15811,https://cdn1.ozone.ru/s3/multimedia-1-n/7572609095.jpg,"Выращенная на экологически чистых полях России, сочная и спелая кукуруза впитала в себя много солнечного света и тепла, вот почему наши хлопья обладают таким ярким желтым цветом и заряжают хорошим настроением на целый день! Кукурузные хлопья от Мистраль — это полезный и вкусный завтрак всего за 5 минут без варки.",0.04785401459854015,0,,2025-06-13 11:02:27,Хлопья кукурузные,,
https://www.ozon.ru/product/ris-agro-alyans-dlya-sushi-kruglozernyy-500-g-141722926/,"Рис Агро-Альянс для суши, круглозерный, 500 г",8.0,0.4,77.0,340,"Ozon fresh#Бакалея#Макароны, крупы, мука#Рис#Агро-Альянс",93,1,4.9,15003,https://cdn1.ozone.ru/s3/multimedia-1-r/7361887527.jpg,"Искусство японской кухни: Рис «Агро-Альянс» как основа традиций

Японская кухня прочно ассоциируется с рисом, являющимся её сердцем. Его важность невозможно переоценить: не просто гарнир, а основа большинства блюд, символ культуры и самоидентичности. С него начинается каждый день и завершается каждый вечер, сопровождая самые значимые моменты жизни. В Японии рис рассматривают как нечто большее, чем просто еду; это ритуал и традиция.

• Чистота вкуса. Рис для японской кухни обладает нейтральным, но чрезвычайно чистым вкусом, который идеально сочетается с различными ингредиентами, не отвлекая от основной гармонии блюда.
• Идеальная текстура. Правильно приготовленный рис достигает оптимальной мягкости и клейкости, не развариваясь в кашу.
• Питательность и легкость. Рис богат углеводами и обеспечивает длительное насыщение, при этом оставаясь лёгким для желудка и способствуя здоровому пищеварению.

Варианты вкусовых сочетаний и способы использования риса в японской кухне впечатляют своим разнообразием. Продукт можно сочетать с рыбой и морепродуктами, мясом, овощами или даже использовать в сладких блюдах – всё это делает его универсальным и востребованным.

• Суши и роллы. Пожалуй, самые известные блюда японской кухни по всему свету. Клейкий рис, приправленный рисовым уксусом, сахаром и солью, используется как основа для сочетания с рыбой, морепродуктами и овощами.
• Онигири. Рисовые треугольники или шарики с начинкой (чаще всего рыба, овощи) идеально подходят для перекуса.
• Донбури. Блюдо, представляющее собой чашу с рисом, на которую выкладываются различные ингредиенты, такие как мясо, рыба или овощи.
• Тяхан. Жареный рис с разнообразными добавками (мясо, морепродукты, овощи), которое часто подаётся как основное блюдо.

Приготовление риса может показаться простой задачей, но есть несколько секретов, которые помогут довести его до совершенства.

• Промывание. Перед приготовлением рис необходимо тщательно промыть до тех пор, пока вода не станет прозрачной. Это поможет удалить излишний крахмал и добиться идеальной текстуры.
• Оптимальная пропорция воды и риса. Для получения идеального японского риса используйте пропорцию на одну чашку риса – две без четверти чашки воды (1 к 1¾ ). Это соотношение позволяет добиться идеального баланса влажности и мягкости.
• Отдых после варки. После приготовления рису нужно дать отдохнуть под закрытой крышкой в течение 10 минут. Это предотвращает излишнее испарение влаги и позволит раскрыться аромату и зерен.

Эти советы помогут приготовить рис, который станет идеальной основой для любого японского блюда. Важно отметить, что правильно приготовленный рис способен подчеркнуть вкус всех ингредиентов и создать гармоничное блюдо, которое захочется готовить снова и снова.",0.023529411764705882,0.186,,2025-06-13 11:02:27,Рис круглый.,500,
https://www.ozon.ru/product/olivki-monini-s-anchousom-300-g-1416481835/,"Оливки Monini с анчоусом, 300 г",1.10,16.90,4.10,173,"Ozon fresh#Бакалея#Консервация#Оливки, маслины#Monini",192,1,4.9,3290,https://cdn1.ozone.ru/s3/multimedia-1-l/7469730345.jpg,"Оливки – неотъемлемая составляющая средиземноморской кухни, которая прижилась практически во всех странах мира. Сегодня с плодами оливы с удовольствием экспериментируют лучшие кулинары, и благодаря одному из таких экспериментов получилась шикарная закуска – зелёные оливки с начинкой из анчоусов торговой марки «Monini». Анчоусы добавляют соленую, пикантную и слегка пряную нотку. Украсьте ими пиццу, салат или подавайте как самостоятельную закуску. Приятная терпкость, пикантность и кислинка зелёных оливок идеально и гармонично дополняются солоноватостью и морским послевкусием анчоусов. Плотная структура недозрелых плодов гармонирует с нежнейшей рыбной пастой. Такой закуской приятно наслаждаться с благородным напитками, она доставляет истинное гастрономическое удовольствие.",0.006358381502890174,0.64,,2025-06-13 11:02:28,,300,
https://www.ozon.ru/product/goroshek-zelenyy-bonduelle-bez-sahara-360-g-871545584/,"Горошек зелёный Bonduelle, без сахара, 360 г",3.0,0.1,4.7,34.4,Ozon fresh#Бакалея#Консервация#Горох и кукуруза#Бондюэль,137,1,4.9,1035,https://cdn1.ozone.ru/s3/multimedia-1-v/7193773783.jpg,"Все тот же любимый горошек Bonduelle теперь без сахара! Мы специально отобрали особый сорт горошка - он вкусный и сочный даже без добавленного сахара. Создавайте легкие и сбалансированные блюда с линейкой продуктов без сахара Bonduelle. Такой продукт подойдет для приготовления салатов, первых и вторых блюд, может подаваться в качестве гарнира к мясу, птице, сосискам и колбасам. Он богат белком и клетчаткой, содержит антиоксиданты и витамины. Включение горошка в рацион нормализует работу органов желудочно-кишечного тракта и нервной системы, способствует снятию отеков, полезно для сердца и сосудов.",0.0872093023255814,0.38055555555555554,,2025-06-13 11:02:28,,360,
https://www.ozon.ru/product/podslastitel-novasweet-steviya-200-g-140122670/,"Подсластитель Novasweet Стевия, 200 г",0,0,0,0,"Ozon fresh#Бакалея#Сахар, соль и специи#Сахарозаменители#NOVASWEET. Life insugaring company",359,1,4.8,11576,https://cdn1.ozone.ru/s3/multimedia-1-s/7506743392.jpg,"Стевия в порошке - бескалорийный натуральный заменитель сахара с великолепным сладким вкусом для приготовления напитков и блюд.

Подходит для ежедневного применения в рационах питания, направленных на контроль массы тела, либо исключающих употребление сахара.",0,1.795,,2025-06-13 11:02:28,"Натуральный подсластитель эритрит, экстракт листьев стевии.",200,
https://www.ozon.ru/product/ketchup-pikador-paprika-i-pryanosti-500-g-1438510577/,"Кетчуп Пикадор Паприка и пряности, 500 г",1,0.40,21,90,"Ozon fresh#Бакалея#Масло, соусы и кетчупы#Томатная паста, кетчуп#PIKADOR",110,1,4.9,1001,https://cdn1.ozone.ru/s3/multimedia-1-i/7349611518.jpg,"Кетчуп PIKADOR Паприка и пряности - это сочетание сочных томатов, пикантной паприки и ароматных специй. Он отличается насыщенным и пряным вкусом с легкой остротой. Кетчуп PIKADOR Паприка и пряности станет отличным дополнением к вашему столу и придаст блюдам неповторимый вкус.

● Ароматный и пикантный;
● Без усилителей вкуса и красителей;
● Меньше добавленного сахара*;
● Сделано по ГОСТ.

Кетчуп PIKADOR Паприка и пряности — это соус к мясу, птице и гарнирам, который говорит сам за себя. Сочетайте кетчуп с хот-догами, сэндвичами и домашними закусками, чтобы придать простым блюдам пикантные акценты. Добавляйте кетчуп к спагетти или пицце, и вы получите вкусные блюда итальянской кухни. Кетчуп PIKADOR Паприка и пряности прекрасно подойдет к шашлыкам и колбаскам на гриле, куриным крылышкам и бургерам. 

Кетчуп PIKADOR Паприка и пряности представлен в удобных упаковках дой-пак с крышкой весом 500 г. Дой-пак позволяет сохранить вкус и свежесть продукта в течение всего срока использования. Такая упаковка будет очень кстати для большой компании или многолюдных дачных вечеринок с мясом на мангале. 

*На 37% меньше добавленного сахара по сравнению со всеми кетчупами, изготавливаемыми
ООО «Петропродукт-Отрадное» в упаковке аналогичного типа в 2022 г.",0.011111111111111112,0.22,,2025-06-13 11:02:28,"Вода, паста томатная, сахар, загуститель дикрахмаладипат ацетилированный, соль, регуляторы кислотности (кислота уксусная ледяная, кислота лимонная), пряности, чеснок, консерванты (бензоат натрия, сорбат калия), паприка красная. Продукт может содержать следы сельдерея, глютена, лактозы, горчицы, сои. Без использования ГМО.",500,
https://www.ozon.ru/product/ketchup-pikador-tomatnyy-300-g-896265656/,"Кетчуп Pikador томатный, 300 г",1.5,0.4,16,70,"Ozon fresh#Бакалея#Масло, соусы и кетчупы#Томатная паста, кетчуп#PIKADOR",80,1,4.9,4231,https://cdn1.ozone.ru/s3/multimedia-1-0/7349627412.jpg,"Томатный кетчуп PIKADOR — это неожиданно пикантный кетчуп с ярким и выразительным вкусом. Кетчуп приготовлен с добавлением кайенского перца, гвоздики и корицы. Насыщенный и неординарный, томатный кетчуп PIKADOR добавит вкуса и легких острых оттенков вашим блюдам. PIKADOR — новое прочтение ваших любимых вкусов.

● Новая классика;
● Без крахмала и красителей;
● На 40% меньше добавленного сахара*;
● Кетчуп первой категории.

Томатный кетчуп PIKADOR отлично подойдет для мяса, гарниров, бургеров и множества других блюд. Этот кетчуп добавит недостающий акцент для общей гармонии блюда. Попробуйте кетчуп PIKADOR как соус для хот-догов и сэндвичей, чтобы преобразить привычный вкус закусок. Томатный кетчуп PIKADOR придаст неожиданное интересное звучание вкусу шашлыка, пиццы, макарон и картофеля фри.

Кетчуп представлен в удобных пакетах дой-пак весом 300г. Дой-пак позволяет сохранить вкус и свежесть продукта в течение всего срока использования. Такая упаковка не займет много места в холодильнике или корзине для пикника.
  
*По сравнению с кетчупами, изготавливаемыми ООО ""Петропродукт-Отрадное"" в аналогичной упаковке в 2022 г.",0.02142857142857143,0.26666666666666666,,2025-06-13 11:02:28,,300,
https://www.ozon.ru/product/masliny-monini-bez-kostochki-300-g-1416481672/,"Маслины Monini без косточки, 300 г",1.10,14.70,5.50,159,"Ozon fresh#Бакалея#Консервация#Оливки, маслины#Monini",190,1,4.9,2191,https://cdn1.ozone.ru/s3/multimedia-1-y/7469730322.jpg,"Маслины невероятно популярны во всем мире благодаря своему изысканному вкусу и полезным веществам и витаминам, содержащимся в них. Они активно используются в кулинарии — салатах, закусках, пицце. Их характерной особенностью является изменение цвета в процессе созревания. Он варьируется от зеленого к черному, но, независимо от цвета, испанские маслины и оливки славятся своим превосходным качеством. Разделение на оливки и маслины присутствует только в России. В Европе различают зеленые оливки (не дозревшие плоды) и черные оливки (зрелые плоды), созревающие в декабре.",0.006918238993710692,0.6333333333333333,,2025-06-13 11:02:29,"вода питьевая, маслины, соль, фиксатор окраски: глюконат железа",300,
https://www.ozon.ru/product/sous-maheev-barbekyu-230-g-362635044/,"Соус Махеевъ Барбекю, 230 г",1,0,21,88,"Ozon fresh#Бакалея#Масло, соусы и кетчупы#Другие соусы#Махеевъ",69,1,4.9,1755,https://cdn1.ozone.ru/s3/multimedia-1-l/7469647617.jpg,"Вкусный и пикантный соус добавит блюдам из курицы, мяса приятный аромат, умеренную остроту и восхитительный нежный вкус.",0.011363636363636364,0.3,,2025-06-13 11:02:29,"вода питьевая, сахар, томатная паста, соль пищевая, перец красный молотый, регуляторы кислотности: уксусная и молочная кислоты, загустители: дикрахмаладипат ацетилированный, ксантановая камедь, ароматизаторы, краситель сахарный колер IV, консерванты: сорбат калия, бензоат натрия.",230,
https://www.ozon.ru/product/granola-bionova-crunchy-yagodnaya-hrustyashchaya-zapechennaya-400-g-140119905/,"Гранола Bionova Crunchy Ягодная, хрустящая, запеченная, 400 г",9.3,9.8,45.3,350,Ozon fresh#Бакалея#Завтраки#Мюсли и гранола#BIONOVA - дня основа,405,1,4.9,22288,https://cdn1.ozone.ru/s3/multimedia-1-t/7361887889.jpg,"Запеченная ягодная гранола - ароматный, вкусный и полезный завтрак со злаками, цельными ягодами ежевики, черники и земляники. Запеченные злаки содержат клетчатку – растительные пищевые волокна, которые нормализуют работу пищеварительной системы, а в сочетании с ягодами становятся особенно ценным диетическим продуктом.Готовы к употреблению. По желанию можно добавить молоко, йогурт или сок. Преимущества:·         в ежевике, чернике и землянике содержатся витамины А, В, С, РР, Е, К, бета-каротин, огромное количество минеральных веществ, которые поддерживают иммунную систему, особенно при авитаминозе.·         Бережная вакуумная сушка ягод при низкой температуре позволяет сохранить их полезные свойства;·         без добавления сахара;·         без пальмового масла, консервантов и красителей;·         на 15 % меньше калорий по сравнению с другими мюсли, изготовленными с добавлением сахара и пальмового масла;·         не содержат ГМО и холестерин;·         с пониженным содержанием натрия. 
Уважаемые клиенты! Обращаем ваше внимание на то, что упаковка может иметь несколько видов дизайна. 
Поставка осуществляется в зависимости от наличия на складе.
",0.026571428571428572,1.0125,,2025-06-13 11:02:29,"Запеченные хрустящие мюсли (цельнозерновые хлопья овсяные, растительные пищевые волокна, овсяные и пшеничные отруби, пшеничная и рисовая мука, подсолнечное масло, подсластитель эритрит- из растительного сырья, ячменный солод, соль), сушеные ягоды: земляника, черника. Содержит подсластитель. Ягоды и зерновые продукты содержат сахара естественного происхождения. Могут содержать незначительное количества смеян кунжута, люпина, молочных и соевых продуктов.",400,
https://www.ozon.ru/product/kukuruza-bonduelle-v-zernah-bez-sahara-360-g-871545817/,"Кукуруза Bonduelle в зернах без сахара, 360 г",1.9,0.8,9.4,53,Ozon fresh#Бакалея#Консервация#Горох и кукуруза#Бондюэль,137,1,4.8,1017,https://cdn1.ozone.ru/s3/multimedia-1-3/7193774115.jpg,Любимая кукуруза Bonduelle теперь без сахара! Мы специально отобрали особый сорт кукурузы - она вкусная и сочная даже без добавленного сахара. Создавайте легкие и сбалансированные блюда с линейкой продуктов без сахара Bonduelle.,0.035849056603773584,0.38055555555555554,,2025-06-13 11:02:29,,360,
https://www.ozon.ru/product/pashtet-setra-iz-indeyki-100-g-138931590/,"Паштет Setra из индейки, 100 г",9,30,3,320,Ozon fresh#Бакалея#Консервация#Паштеты#Setra,138,1,4.9,13400,https://cdn1.ozone.ru/s3/multimedia-1-6/7349564814.jpg,"Невероятно аппетитный и вкусный продукт, изготовленный из натурального мяса птицы и дополненный целым букетом ароматных специй. Содержит белок, важнейший макроэлемент, который помогает человеку оставаться здоровым. Нежный по консистенции, с приятным запахом, без искусственных красителей и ГМО, не содержит свинину, имеет сертификат HALAL. Удобная упаковка с ключом.",0.028125,1.38,,2025-06-13 11:02:29,"Мясо индейки вареное, мясо куриное вареное, питьевая вода, масло подсолнечное рафинированное, молочный белок, загуститель: крахмал кукурузный, мука соевая обезжиренная, соль, специи.",100,
https://www.ozon.ru/product/lapsha-bystrogo-prigotovleniya-rollton-po-domashnemu-s-kuritsey-90-g-597738992/,"Лапша быстрого приготовления Роллтон по-домашнему, с курицей, 90 г",6,14,43,,"Ozon fresh#Бакалея#Макароны, крупы, мука#Быстрое приготовление#Роллтон",58,1,4.9,4554,https://cdn1.ozone.ru/s3/multimedia-1-x/7505709837.jpg,"Лапша Роллтон по-домашнему с курицей - это удобный и быстрый способ приготовить вкусный обед или перекус. Она состоит из яичной вермишели, нежных кусочков курицы, специй и овощей.

Масса нетто продукта составляет 90 грамм. В одной упаковке содержится одна порция лапши.

Упаковка продукта выполнена в виде одноразовой тарелки, что делает его удобным для употребления и позволяет взять его с собой в поездку или на работу.

Энергетическая ценность одной порции лапши составляет 400 килокалорий. Белков в продукте содержится 7,7 г, жиров - 19,5 г, углеводов - 56,1 г.

Срок хранения лапши составляет 1 год при температуре не выше +30°С.

Лапша Роллтон по-домашнему с курицей - это отличное решение для тех, кто хочет быстро и вкусно пообедать или перекусить, без лишних хлопот с готовкой.",0,0.6444444444444445,,2025-06-13 11:02:30,"Лапша: мука пшеничная в/с, масло растительное, вода, крахмал тапиоковый, яичный порошок, соль, загуститель - гуаровая камедь. Бульон-приправа: соль, мальтодекстрин, мясо курицы сушеное, усилители вкуса и аромата (глутамат, гуанилат, инозинат натрия), овощи сушеные (чеснок, лук репчатый, паприка), масло растительное, ароматизатор (курица), экстракт дрожжей, пряности (перец красный, имбирь, перец черный, куркума). Овощи сушеные: кукуруза, горох, морковь, соевый текстурат, лук зеленый. Продукт может содержать незначительное количество сельдерея и продуктов переработки молока.",90,
https://www.ozon.ru/product/hlopya-yasno-solnyshko-ovsyanye-3-350-g-143321991/,"Хлопья Ясно Солнышко овсяные №3, 350 г",12,6,51,310,Ozon fresh#Бакалея#Завтраки#Готовые завтраки#Ясно солнышко,98,1,5.0,8366,https://cdn1.ozone.ru/s3/multimedia-1-3/7452364539.jpg,"Овсяные хлопья №3 ТМ «Ясно Солнышко» изготавливаются по особой технологии и сохраняют максимум пользы цельного зерна овса! Их особая структура позволяет тратить на приготовление всего 3 минуты, что является большим плюсом и поможет сэкономить ваше время! 
Дети предпочитают есть нашу овсяную кашу с орехами, шоколадом, клубникой или яблоками, взрослые – с медом или модными суперфудами. Главная причина такой популярности – бесспорная польза овсянки для здоровья, а также простота приготовления. 
Удобный формат небольшой упаковки (350 г) овсяных хлопьев маленького размера отлично подойдет для домашнего использования и легко уместится на кухонной полке.
Порадуйте себя и близких вкусными и здоровыми завтраками от ТМ «Ясно Солнышко»!",0.03870967741935484,0.28,,2025-06-13 11:02:30,Хлопья овсяные №3.,350,
https://www.ozon.ru/product/psheno-uvelka-800-g-138235119/,"Пшено Увелка, 800 г",11.5,3.3,65.5,348,"Ozon fresh#Бакалея#Макароны, крупы, мука#Другие виды круп#Увелка",94,1,4.9,7048,https://cdn1.ozone.ru/s3/multimedia-1-e/7572609122.jpg,"Пшено - крупа, которую получают из зерен проса путем очистки и бережной шлифовки. Пшенная каша в русской кухне всегда занимала особое место.
Пшено незаменимо и в наши дни, ведь оно полезное, вкусное и прекрасно утоляет голод. Основное богатство пшена – огромное количество протеинов, которые необходимы организму человека, т.к. служат строительным материалом для мышц и клеток кожи. Добавьте в пшенную кашу сухофрукты, ягоды, орешки, мед или варенье, и она зарядит Вас энергией, наполнит силами и настроит на рабочее настроение.
Mg Магний улучшает работоспособность
Se Селен поддерживает иммунитет
B1 витамин помогает работе сердца

Каша из детства передает горячий привет. Путешествие во времени реально. И удобно. Добавьте к рассыпчатому пшену масла, а может и молока, и вот оно. Детство. В тарелке.
Продукт может содержать незначительное количество глютена.",0.033045977011494254,0.1175,,2025-06-13 11:02:30,Пшено шлифованное.,800,
https://www.ozon.ru/product/hlopya-uvelka-pyatizernovye-tonkie-350-g-138235094/,"Хлопья Увелка пятизерновые, тонкие, 350 г",11,2,75,360,Ozon fresh#Бакалея#Завтраки#Готовые завтраки#Увелка,65,1,4.9,6140,https://cdn1.ozone.ru/s3/multimedia-1-s/7572609028.jpg,"Хлопья пятизерновые ""Увелка"" - это сочетание пользы хлопьев овсяных, пшеничных, ячменных, ржаных, пшенных из резаной крупы, дает организму большой заряд энергии на целый день и наполняет организм всеми необходимыми полезными веществами. Овсяные хлопья содержат полисахариды, оказывающие лечебное действие на желудочно-кишечный тракт. Пшеничные хлопья, благодаря содержанию полинасыщенных кислот, повышают эластичность сосудов. Ржаные и ячменные хлопья богаты пищевыми волокнами и пектиновыми веществами, способствующими выведению из организма токсичных веществ. В пшенных хлопьях содержится много железа, поэтому они способствуют повышению содержания гемоглобина в крови.  Уважаемые клиенты! Обращаем ваше внимание, что полный перечень состава продукта представлен на дополнительном изображении.    Уважаемые клиенты! Обращаем ваше внимание на то, что упаковка может иметь несколько видов дизайна. Поставка осуществляется в зависимости от наличия на складе.",0.030555555555555555,0.18571428571428572,,2025-06-13 11:02:30,,350,
https://www.ozon.ru/product/sous-barilla-base-per-bolognese-tomatnyy-400-g-136000288/,"Соус Barilla Base per Bolognese томатный, 400 г",1.3,4,6,68,"Ozon fresh#Бакалея#Масло, соусы и кетчупы#Томатный соус#Barilla",265,1,4.9,7943,https://cdn1.ozone.ru/s3/multimedia-1-c/7505710032.jpg,"Томатный соус для спагетти Barilla Base per Bolognese – это прекрасная возможность самостоятельно приготовить одноимённый соус и не потратить много времени за плитой. Соус приготовлен из спелых томатов, приправленных специями, которые придают ему густой насыщенный аромат. Всё, что требуется от вас – выбрать фарш по вкусу, обжарить его в небольшом количестве масла и прогреть вместе с основой для «Болоньезе». Осталось соединить продукт с любимой пастой – и блюдо готово! Традиционно этот соус подают со спагетти, но он гармонично сочетается и с другими макаронами, особенно рифлеными: они лучше удерживают соус",0.01911764705882353,0.6625,,2025-06-13 11:02:31,"Томаты измельченные 40,9%, вода, паста томатная 14%, лук репчатый 12,5%, масло подсолнечное рафинированное, морковь 3,5%, соль, ароматизатор натуральный Специи, сахар, базилик 0,2%, чеснок",400,
https://www.ozon.ru/product/gotovyy-zavtrak-lyubyatovo-podushechki-s-molochnoy-nachinkoy-500-g-1710994178/,"Готовый завтрак Любятово подушечки с молочной начинкой, 500 г",7.80,13.90,66,443,Ozon fresh#Бакалея#Завтраки#Готовые завтраки#Любятово,218,1,4.9,124,https://cdn1.ozone.ru/s3/multimedia-1-v/7459353175.jpg,"Хрустящие подушечки, наполненные нежнейшей молочной начинкой, – вот секрет вкусного и быстрого завтрака! 
Цельное зерно, входящее в состав подушечек, делает этот готовый завтрак невероятно питательным, а тающая начинка – потрясающе вкусным! 
Вот почему их так любят и дети, и взрослые, с молоком или просто с чаем",0.017607223476297968,0.436,,2025-06-13 11:02:31,"Крупа пшеничная, сахар, масло рапсовое (R)● или масло подсолнечное (S)●, хлопья овсяные, крахмал кукурузный, молоко обезжиренное сухое, сыворотка молочная сухая, какао-порошок, соль, эмульгатор: лецитин соевый, ароматизатор.",500,
https://www.ozon.ru/product/olivki-federici-bez-kostochki-300-g-1008634373/,"Оливки Federici без косточки, 300 г",0.9,15.0,0.0,145.0,"Ozon fresh#Бакалея#Консервация#Оливки, маслины#Federici",178,1,4.9,21519,https://cdn1.ozone.ru/s3/multimedia-1-4/7560543460.jpg,"Оливки без косточки FEDERICI обладают выразительным терпким вкусом. Они подходят для добавления в салат, а также станут приятным аперитивом или закуской к коктейлям. Оливки не только доставляют удовольствие своими дегустационными качествами, но и полезны для здоровья. Они богаты антиоксидантами, жирными кислотами, аминокислотами, витаминами из группы В, С, Е, РР, натрием, калием, кальцием, фосфором, медью и другими элементами.",0.006206896551724138,0.5933333333333334,,2025-06-13 11:02:31,,300,
https://www.ozon.ru/product/gotovyy-zavtrak-lyubyatovo-hlopya-kukuruznye-medovye-250-g-142262773/,"Готовый завтрак Любятово хлопья кукурузные медовые, 250 г",8.0,1.0,83.0,380,Ozon fresh#Бакалея#Завтраки#Готовые завтраки#Любятово,100,1,4.9,2335,https://cdn1.ozone.ru/s3/multimedia-1-a/7505710858.jpg,"Классические кукурузные хлопья «Любятово» с натуральным медом.  Их легкая хрустящая текстура и превосходный вкус являются отличным вариантом полезного и питательного завтрака для всей семьи. Добавьте к хлопьям молоко, если предпочитаете классику, или экспериментируйте с фруктами, ягодами, орехами и медом, если хотите побаловать своих близких за завтраком!",0.021052631578947368,0.4,,2025-06-13 11:02:31,"крупа кукурузная, сахар, экстракт ячменно-солодовый, глюкоза, мед натуральный, соль, ароматизатор.",250,
https://www.ozon.ru/product/makarony-federici-penne-rigate-perya-riflenye-23-iz-tverdyh-sortov-pshenitsy-500-g-135507648/,"Макароны Federici Penne Rigate перья рифленые №23, из твёрдых сортов пшеницы, 500 г",12,1,72,350,"Ozon fresh#Бакалея#Макароны, крупы, мука#Макаронные изделия#Federici",83,1,5.0,10260,https://cdn1.ozone.ru/s3/multimedia-1-s/7509463120.jpg,"Penne rigate (Перья рифлёные) происходят от итальянского слова «penna» – «перо». Макаронные изделия в виде трубочек с диагонально срезанными краями – одна из самых любимых и популярных форм пасты всего итальянского полуострова. Благодаря трубчатой форме, соус беспрепятственно проникает внутрь макарон, что позволяет полностью пропитать их, как изнутри, так и снаружи. Лучше всего перья сочетаются с густыми мясными и томатными соусами, прекрасно подойдут для запекания или в качестве ингредиента для салатов.
Federici №23 Penne rigate (Перья рифлёные) производятся из твердых сортов пшеницы группы «А» по классической итальянской технологии. В процессе приготовления макароны прекрасно держат форму и не развариваются.Бренд Federici начинает свою историю c 1888 года в Италии. С 1990-х г. производство перевезено в Россию на макаронную фабрику «Америя», оснащенную современным швейцарским и итальянским оборудованием.",0.03428571428571429,0.166,,2025-06-13 11:02:31,,500,
